id_order,state,sku
474805,Completed,PIE0081
474805,Completed,OTT0152
474820,Completed,SAN0127
475048,Completed,HOC0016
475076,Completed,OWC0046
475084,Completed,BOS0009
473547,Completed,APP1962
475118,Completed,MAC0131
475125,Completed,SEA0038
475126,Completed,PAC1310
475132,Completed,APP2258
475142,Completed,OWC0002
475110,Completed,APP2491
475227,Completed,WDT0364
475236,Completed,QNA0144
475255,Completed,MIN0005
475275,Completed,BEA0052
475275,Completed,BEA0050
475753,Completed,AP20410
475778,Completed,APP2483
475792,Completed,APP0921
475792,Completed,KAN0012
475799,Completed,ELA0044
475885,Completed,GTE0056
475919,Completed,LGE0038
476132,Completed,ADN0051
476367,Completed,BEL0365
476422,Completed,WDT0309
476632,Completed,APP2067
476668,Completed,APP0401
476821,Completed,SAT0023
476990,Completed,ZAG0016
476990,Completed,ELA0015
477269,Completed,SAT0047
477312,Completed,MAT0004
477332,Completed,WAC0165
477457,Completed,AP20281
477457,Completed,AP20279
477535,Completed,BOS0035
476676,Completed,NTE0039
477552,Completed,MOS0235
477662,Completed,AP20181
477672,Completed,BEA0074
477726,Completed,FIT0056
477764,Completed,NTE0015
477926,Completed,APP1014
477926,Completed,APP1215
478017,Completed,APP1215-A
478041,Completed,NKI0002
478041,Completed,NEA0008
478108,Completed,CRU0026-2
478188,Completed,BEL0283
478188,Completed,BEL0317
476786,Completed,SAT0048
476786,Completed,STA0050
478417,Completed,SNS0019
478463,Completed,STM0095
478498,Completed,WDT0352
478512,Completed,SPH0015
478624,Completed,APP2185
478667,Completed,ELA0032
478854,Completed,WAC0165
478906,Completed,FIB0004
478906,Completed,PHI0080
478906,Completed,NES0006
478906,Completed,NES0009
478906,Completed,PHI0046
478940,Completed,APP0428
478940,Completed,APP0432
478968,Completed,SAM0067
479131,Completed,APP1208
479272,Completed,CRU0044
478811,Completed,WAC0160
479353,Completed,SEA0094
479369,Completed,SAT0036
479376,Completed,APP1967
479376,Completed,OTT0136
479401,Completed,LAC0226
479418,Completed,LAC0181
479415,Completed,JBL0122
479442,Completed,BEL0301
479448,Completed,SPH0015
479415,Completed,APP2523
479459,Completed,GRT0417
479500,Completed,OTT0127
479518,Completed,NTE0057
479547,Completed,BEL0368
479665,Completed,CRU0045
479665,Completed,OWC0264
479749,Completed,APP2440
479758,Completed,NTE0023
477926,Completed,APP2133
479815,Completed,DLK0002
479818,Completed,APP2550
479852,Completed,APP2476
479888,Completed,SPH0015
480138,Completed,SNS0013
480288,Completed,AP20176
480313,Completed,LMP0001
480349,Completed,APP2068
480399,Completed,HTE0008
480409,Completed,APP1101
480447,Completed,IFX0175
480560,Completed,MUV0166
480630,Completed,SEA0100
480687,Completed,TWS0118
480697,Completed,TPL0015
480697,Completed,MOS0185
480730,Completed,JBL0116
480791,Completed,SAM0067
480834,Completed,LOG0234
480855,Completed,LAC0184
480949,Completed,AP20385
481013,Completed,MAT0004
481105,Completed,NTE0007
481043,Completed,GRT0368
481166,Completed,APP2497
481195,Completed,APP2483
481324,Completed,APP2489
481394,Completed,APP2502
481457,Completed,BOS0051
481673,Completed,APP2484
481691,Completed,APP1913
481765,Completed,BNQ0036
481793,Completed,TUC0296
481812,Completed,SEA0047
481861,Completed,PAC0756
481960,Completed,AP20174
482040,Completed,APP2483
482059,Completed,APP0921
482189,Completed,APP2483
482205,Completed,BOS0029
482212,Completed,LMP0014
482294,Completed,MAT0004
482415,Completed,NES0006
482567,Completed,MAT0004
482567,Completed,SAT0005
482664,Completed,OWC0007
482949,Completed,AP20258
482964,Completed,APP2486
483013,Completed,APP2484
483089,Completed,CRU0044
483103,Completed,XDO0043
483157,Completed,BEL0280
483157,Completed,BEL0265
483205,Completed,HOC0010
483205,Completed,SAT0020
483573,Completed,WDT0177
483772,Completed,XDO0033
483772,Completed,MOX0012
484014,Completed,MMW0006
484014,Completed,APP2067
484161,Completed,OWC0039-2
484262,Completed,JBL0101
484293,Completed,APP1208
484326,Completed,TPL0002
481381,Completed,APP2192
484367,Completed,APP2494
484367,Completed,APP2493
484479,Completed,NTE0113
484479,Completed,OWC0262
484479,Completed,TUC0271
484540,Completed,PAC1501
484544,Completed,BEA0074
484616,Completed,APP1208
484636,Completed,BEL0365
484636,Completed,ALL0012
484107,Completed,APP1184
484715,Completed,QNA0148
484835,Completed,JBL0143
484844,Completed,APP2484
484844,Completed,APP1972
485035,Completed,APP1184
485058,Completed,OTR0039
485115,Completed,JBL0101
485178,Completed,QNA0149
485178,Completed,WDT0177
480490,Completed,APP2483
485244,Completed,APP2260
485303,Completed,APP0697
485244,Completed,LMP0021
485352,Completed,WDT0379
485392,Completed,NTE0113
485586,Completed,LMP0018
485656,Completed,APP0997
485846,Completed,OTT0113
485866,Completed,APP1489
485982,Completed,WDT0177
485982,Completed,SYN0176
485984,Completed,WAC0166
485994,Completed,BEL0209
486110,Completed,MIN0005
486260,Completed,SAM0064
486333,Completed,XDO0037
486466,Completed,SEA0099
486479,Completed,LOG0234
486479,Completed,GTE0134
486615,Completed,SAT0009
486688,Completed,NEA0014
486751,Completed,BEL0258
486801,Completed,MOX0017
486801,Completed,MOX0009
486818,Completed,MUV0191
486837,Completed,WAC0191
486910,Completed,APP2483
486918,Completed,APP0695
486926,Completed,NIE0003
486947,Completed,JBL0101
486977,Completed,APP2472
486977,Completed,MIN0005
486977,Completed,TUC0274
487008,Completed,APP2477
487030,Completed,SAT0036
480784,Completed,REP0352
487090,Completed,LAC0184
487220,Completed,SAM0068
487506,Completed,JBL0143
487553,Completed,KIN0143
487561,Completed,IFX0175
487597,Completed,MOS0225
487597,Completed,BEL0306
487613,Completed,LIF0096
486918,Completed,MDT0006
487473,Completed,IFX0028
487877,Completed,BEA0053
487928,Completed,QNA0161
487948,Completed,BEL0257
488031,Completed,THU0044
488034,Completed,APP2233
488203,Completed,BOS0017
488338,Completed,APP0393
488338,Completed,SAT0003
488350,Completed,FIT0056
488405,Completed,SAM0067
488891,Completed,CYB0004
488916,Completed,RAI0009
488051,Completed,AKI0012
489177,Completed,PHI0066
489272,Completed,ZAG0026
489319,Completed,OTT0171
489347,Completed,CRU0017-2
489319,Completed,LAC0174
489410,Completed,SEA0043
487140,Completed,KEN0103
487140,Completed,JBL0101
489644,Completed,OWC0138
489709,Completed,ZAG0026
489748,Completed,ZAG0026
489763,Completed,APP2473
489778,Completed,OWC0002
489778,Completed,SAM0067
489778,Completed,CRU0026
489780,Completed,MOX0008
489780,Completed,APP1772
489832,Completed,ZAG0026
490028,Completed,APP2494
490139,Completed,APP0692
490159,Completed,APP1184
490163,Completed,AKI0025
490213,Completed,DLK0002
490292,Completed,APP0692
490344,Completed,APP1014
489926,Completed,DLL0050
490423,Completed,APP1008
490477,Completed,APP2197
490498,Completed,MAT0004
490501,Completed,IFX0021
490507,Completed,APP0660
490507,Completed,APP1014
489921,Completed,ZAG0026
491072,Completed,PAC2279
491093,Completed,OTT0171
491211,Completed,ZAG0026
491259,Completed,WDT0135
491283,Completed,SAN0155
491297,Completed,LAC0179
491328,Completed,CRU0016-2
491346,Completed,SAT0023
491357,Completed,BEL0369
491384,Completed,APP1960
491572,Completed,STM0095
491674,Completed,WAC0215
491713,Completed,HOC0016
491713,Completed,OTT0169
491816,Completed,APP1669
491890,Completed,OWC0255
491930,Completed,APP2498
489437,Completed,ZAG0026
491891,Completed,WDT0177
492035,Completed,BOO0086
492046,Completed,APP2485
492060,Completed,WDT0364
492074,Completed,WDT0312
492230,Completed,SEV0019
492230,Completed,NTE0007
492230,Completed,CRU0047
492230,Completed,OWC0147
492310,Completed,OWC0237
492310,Completed,OWC0001
492348,Completed,APP0660
492433,Completed,WDT0243
492476,Completed,ZAG0026
492601,Completed,OWC0054-2
492698,Completed,HOC0014
492736,Completed,PAC0739
492754,Completed,OWC0035
492817,Completed,LOG0193
492832,Completed,PHI0080
492840,Completed,SYN0143
489926,Completed,LAN0005
489926,Completed,MAT0002
492463,Completed,STK0001
492987,Completed,SPE0181-A
493117,Completed,GRT0416
493174,Completed,APP1000-A
493313,Completed,OWC0153-2
493412,Completed,OWC0035-2
493412,Completed,OWC0036-2
493508,Completed,APP2260
493486,Completed,LAC0176
493444,Completed,LGE0049-A
493444,Completed,APP1459
488051,Completed,APP1913
494116,Completed,APP2342
494116,Completed,APP0660
494116,Completed,SAT0067
494116,Completed,APP1039
494116,Completed,OWC0208
494229,Completed,ZAG0026
494231,Completed,DLL0050
494234,Completed,OWC0236
494296,Completed,GOP0092
494513,Completed,NTE0040
494587,Completed,APP0393
494587,Completed,APP2142
494587,Completed,APP2143
494587,Completed,APP0458
494597,Completed,APP1184
484063,Completed,APP1184
494751,Completed,APP1960
494225,Completed,LGE0024
494962,Completed,APP0692
492310,Completed,OWC0040-2
495012,Completed,ADN0049-A
495183,Completed,SAT0023
495313,Completed,PAC2113
495321,Completed,ELA0010
495374,Completed,OWC0035-2
495405,Completed,SAT0023
495428,Completed,TRK0005
495428,Completed,APP1459
495431,Completed,MAT0004
495808,Completed,FIB0003
495920,Completed,FCM0020
496094,Completed,APP1184
496260,Completed,SAM0068
496260,Completed,OWC0262
496271,Completed,SAN0106
496271,Completed,KIN0146
496271,Completed,SAN0105
496271,Completed,APP1669
496305,Completed,APP1215
496305,Completed,APP2130
496380,Completed,BNQ0044
496412,Completed,PAC1310
496419,Completed,LAC0200
496419,Completed,NTE0026
496429,Completed,XDO0041
496437,Completed,NIM0001
496496,Completed,APP1638
496701,Completed,APP1208
496356,Completed,LGE0057
496864,Completed,JBL0142
496966,Completed,DLL0025
497078,Completed,APP2352
497078,Completed,NTE0110
497078,Completed,MAC0136
497078,Completed,WAC0095
496402,Completed,PAC2099
497311,Completed,MIN0006
497550,Completed,APP1184
497587,Completed,BLM0015
497587,Completed,IKM0056
497607,Completed,OWC0035-2
497775,Completed,SEA0092
497817,Completed,PAC2130
497964,Completed,PAC2132
498059,Completed,DLL0049
497587,Completed,OLL0018
498233,Completed,WDT0135
498242,Completed,WDT0177
498242,Completed,PAC2007
496218,Completed,GLY0011
498765,Completed,CYB0004
498899,Completed,BEL0264
499040,Completed,OWC0068
499051,Completed,NIE0003
499040,Completed,SAM0067
499083,Completed,LGE0040
499120,Completed,APP2238
499131,Completed,APP2082
499120,Completed,APP0656
499216,Completed,LAC0221
499263,Completed,LGE0030
499428,Completed,LAC0218
499767,Completed,KOO0001
499626,Completed,WAC0240
495428,Completed,OTT0105
500339,Completed,APP2493
500340,Completed,BLM0010
500371,Completed,WDT0177
500443,Completed,APP0656
500443,Completed,APP0657
500479,Completed,APP1627
500762,Completed,JAB0041
500883,Completed,DLL0021
501070,Completed,MAT0002
501073,Completed,KOO0001
501078,Completed,APP2485
501078,Completed,ZAG0030
501146,Completed,APP2495
501227,Completed,SEA0038
501227,Completed,IOT0013
501227,Completed,APP1913
501227,Completed,KAN0011
501227,Completed,WOE0002
496285,Completed,APP1916
501420,Completed,DLL0021
501673,Completed,FIB0005
501868,Completed,TOS0001
501946,Completed,APP2476
501971,Completed,LIF0092
501946,Completed,BEL0308
501946,Completed,MOS0189
502020,Completed,APP2502
502063,Completed,NTE0056
502208,Completed,PAC2111
502239,Completed,APP2077
502239,Completed,HTE0007
502243,Completed,BEA0071
502239,Completed,BEL0283
502243,Completed,JBL0092
502316,Completed,BEL0301
502416,Completed,ZAG0030
502422,Completed,MOP0106
502493,Completed,GRT0353
502543,Completed,NTE0057
502565,Completed,HOW0001
502641,Completed,OWC0020
502649,Completed,GRT0368
502641,Completed,KAN0021
502698,Completed,NTE0013
502710,Completed,MOS0205-A
502551,Completed,LMP0019
503151,Completed,APP1184
503154,Completed,CRU0026-2
503228,Completed,LGE0057
503348,Completed,APP2479
503363,Completed,APP2147
503383,Completed,THU0017
496448,Completed,ALL0019
496448,Completed,ALL0012
496448,Completed,SAT0006
496448,Completed,SAT0005
496448,Completed,JAB0010
503371,Completed,GTE0073
503660,Completed,NTE0112
503660,Completed,NTE0111
502892,Completed,HGD0006-A
484696,Completed,LAC0227
503873,Completed,TRK0006
503883,Completed,OWC0039-2
503999,Completed,EVU0012
504053,Completed,APP1973
504309,Completed,ALL0012
504309,Completed,ALL0019
504402,Completed,TUC0273
504530,Completed,APP2440
504604,Completed,APP2219-A
504608,Completed,MAT0004
504727,Completed,TRK0004
504794,Completed,ELG0040
504872,Completed,PAC0776
504894,Completed,LGE0026
505167,Completed,SAM0068
505431,Completed,APP1184
505544,Completed,CRU0015-2
505810,Completed,APP1916
505843,Completed,SHE0037
506121,Completed,SAN0128
506167,Completed,APP1135
506167,Completed,JBL0101
505459,Completed,FIB0005
506353,Completed,TRA0038
506405,Completed,NTE0098
506418,Completed,NTE0052
506441,Completed,PAC2422
506441,Completed,WDT0312
506488,Completed,SPE0184
505788,Completed,JBL0112
506551,Completed,TOS0012
506553,Completed,APP0432
506553,Completed,JBL0098
506697,Completed,APP2501
506721,Completed,GRT0373
506879,Completed,APP2068
506893,Completed,LAC0182
506893,Completed,SAT0058
506988,Completed,NTE0025
506988,Completed,IFX0147
506988,Completed,APP0692
507208,Completed,APP2546
507210,Completed,PAC0017
507266,Completed,QNA0197
507309,Completed,CRU0056
507311,Completed,TCH0007
507353,Completed,OSM0001
507391,Completed,OWC0235-4
507411,Completed,WDT0243-A
507508,Completed,PAC2137
507554,Completed,APP1210
507770,Completed,SPE0146
506488,Completed,SAT0002
506488,Completed,BEL0361
508006,Completed,NKI0003
508023,Completed,WAC0163
508025,Completed,WAC0215
508052,Completed,APP2219
507210,Completed,CRU0054
508209,Completed,APP2155
508281,Completed,LAC0200
508307,Completed,OWC0230
508312,Completed,APP1215
508688,Completed,MOL0002
508723,Completed,IFX0175
508723,Completed,APP0696
508913,Completed,MOP0104
509211,Completed,BEL0175
509251,Completed,APP1169
509296,Completed,LAC0202
509439,Completed,PAC2107
509456,Completed,LAC0218
509514,Completed,NTE0007
509580,Completed,WAC0240
509697,Completed,IFX0045
509717,Completed,OWC0040-2
509770,Completed,DLK0133-A
509773,Completed,IFX0036
509775,Completed,WAC0185
509889,Completed,NTE0105
509956,Completed,PAC1525
509958,Completed,APP2542
509958,Completed,OTT0169
510001,Completed,TPL0031
510015,Completed,TPL0029
510105,Completed,SPE0208
510137,Completed,OWC0218
510137,Completed,SAT0027
510201,Completed,IFX0164
510217,Completed,TRA0042
510230,Completed,PAC2222
510284,Completed,APP2260
510294,Completed,NKI0003
510353,Completed,APP1960
510389,Completed,SEA0087
510398,Completed,WAC0224
510411,Completed,LGE0062
510438,Completed,NKI0010
510580,Completed,JBL0112
505359,Completed,LOG0235
510353,Completed,OTT0136
510842,Completed,TRK0005
510064,Completed,SAT0081
511064,Completed,PAC2473
508640,Completed,APP0432
508640,Completed,APP1565
508640,Completed,APP1566
508640,Completed,APP1040
508640,Completed,APP1915
508640,Completed,APP1041
508640,Completed,APP0458
508640,Completed,APP1457
511237,Completed,STA0032
511237,Completed,SAT0067
511237,Completed,STA0036
511304,Completed,REP0363
511366,Completed,TUC0251
511533,Completed,SAT0066
511552,Completed,KAN0026
511607,Completed,MOP0105
511622,Completed,KAN0046
511622,Completed,BEL0202
511627,Completed,OWC0018
511622,Completed,SAT0044
511622,Completed,KEN0235
511677,Completed,OWC0138
511677,Completed,APP0337
511688,Completed,LAC0148
511688,Completed,JBL0091
511692,Completed,HOC0010
511692,Completed,ZAG0016
511746,Completed,OWC0250
511793,Completed,IFX0025
511850,Completed,NTE0039
511885,Completed,WDT0337
511970,Completed,CRU0055
512033,Completed,MUV0176
512043,Completed,APP0404
512146,Completed,OWC0072
512286,Completed,OWC0035-2
512286,Completed,CRU0054
512423,Completed,MOP0099
512436,Completed,MOP0101
512460,Completed,MOP0100
512471,Completed,MOP0105
512500,Completed,MOP0100
512536,Completed,MOP0101
512706,Completed,ZAG0031
512730,Completed,MOP0104
512756,Completed,AP20164
512865,Completed,TPL0015
512886,Completed,SAM0067
512968,Completed,SAT0005
512968,Completed,THU0016
513006,Completed,MOS0139
513095,Completed,CRU0015-2
513124,Completed,APP2067
513243,Completed,APP2067
513315,Completed,MOP0107
513340,Completed,WAC0232
513408,Completed,IKM0056
513433,Completed,MAT0004
513449,Completed,ZAG0031
513754,Completed,LIF0108
513754,Completed,OLL0018
513754,Completed,ELA0016
513754,Completed,NOM0028
513984,Completed,APP2493
514052,Completed,APP1916
514105,Completed,DJI0013
514117,Completed,OWC0086-2
514153,Completed,TPL0030
514190,Completed,NTE0008
514195,Completed,WAC0166
514199,Completed,BEL0294
514222,Completed,APP2260
514242,Completed,AKI0019
514242,Completed,WAC0218
514277,Completed,BEL0300
514281,Completed,SAT0051
514288,Completed,JBL0101
514199,Completed,APP1565
514347,Completed,SEV0019
514347,Completed,OWC0094
514347,Completed,SAM0067
514443,Completed,JBL0134
514584,Completed,BEL0294
514584,Completed,APP1457
514649,Completed,BNQ0052
514654,Completed,XDO0041
514654,Completed,GRT0423
514654,Completed,GRT0421
514654,Completed,OTT0154
514654,Completed,BEL0308
514654,Completed,BEL0280
501957,Completed,ELA0030
514689,Completed,OWC0232-2
514720,Completed,MAT0001
514780,Completed,MOP0106
514799,Completed,OWC0206
514814,Completed,PHI0061
514823,Completed,CRU0055
514823,Completed,OWC0002
514854,Completed,OWC0047
514874,Completed,SAT0065
514890,Completed,IFX0175
514945,Completed,MIN0005
514996,Completed,CRU0017-2
515033,Completed,JBL0143
515035,Completed,SEA0114
515117,Completed,APP1916
515128,Completed,SEA0087
515220,Completed,LAC0192
515220,Completed,SAN0105
515226,Completed,APP1916
515243,Completed,APP1022
515243,Completed,LGE0035
515243,Completed,APP0274
515243,Completed,KEN0230
515243,Completed,GTE0062
515263,Completed,APP1639
515314,Completed,APP2066
515332,Completed,SAT0048
515518,Completed,APP1916
515540,Completed,ALL0006
515586,Completed,OWC0016
515657,Completed,PRY0004-A
515540,Completed,BNQ0047
515882,Completed,SAT0076
515963,Completed,IFX0044
515963,Completed,IFX0144
515963,Completed,IFX0141
515991,Completed,CRU0025-2
515999,Completed,SAT0079
515974,Completed,AP20313
516248,Completed,OWC0039-2
516381,Completed,SEA0109
516420,Completed,OWC0054-2
516543,Completed,NTE0057
516544,Completed,WDT0169
516544,Completed,WDT0243
516557,Completed,OWC0220-2
516579,Completed,OWC0016
516606,Completed,NTE0058
516632,Completed,APP1184
516639,Completed,APP1184
516676,Completed,NES0011
516681,Completed,APP2483
516807,Completed,IFX0067
516912,Completed,NKI0012
517009,Completed,MAT0004
517009,Completed,TOS0014
517100,Completed,TOS0016
517106,Completed,SEA0047
517106,Completed,OWC0184
517251,Completed,TPL0008
517280,Completed,WAC0240
517412,Completed,KAN0046
517583,Completed,SAM0064
517619,Completed,STM0087
517632,Completed,GTE0132
517632,Completed,GTE0134
517679,Completed,BEL0306
517718,Completed,MUJ0025
517778,Completed,SAT0033
517814,Completed,APP2471
517829,Completed,SAN0128
517840,Completed,IOT0012
517889,Completed,LAC0226
517878,Completed,MAT0002
517919,Completed,IFX0175
517919,Completed,IFX0036
517948,Completed,APP0697
518007,Completed,IFX0029
518014,Completed,APP2473
518087,Completed,OWC0085-2
518195,Completed,AP20305
518254,Completed,SAT0036
518255,Completed,HOC0001
518254,Completed,MAC0120
518271,Completed,WDT0389
515786,Completed,APP2068
518315,Completed,JMO0096
518417,Completed,CYB0002
518545,Completed,AP20452
518548,Completed,APP2495
518577,Completed,APP2487
518750,Completed,APP1960
518767,Completed,CRU0055
518841,Completed,OWC0035-2
518254,Completed,SAM0068
518943,Completed,OWC0035
518964,Completed,IFX0028
518971,Completed,BEL0209
517908,Completed,APP1640
519026,Completed,AP20305
519110,Completed,CRU0055
519110,Completed,WDT0337
519110,Completed,WDT0381
519125,Completed,SEA0104
519285,Completed,NTE0114
519296,Completed,MAC0118
519296,Completed,NTE0092
519368,Completed,WDT0301
519406,Completed,WAC0173
519412,Completed,APP1208
519412,Completed,MAT0001
519310,Completed,JBL0101
519529,Completed,PAC0725
519659,Completed,APP2508
519652,Completed,BOS0035-A
519722,Completed,WDT0312
519803,Completed,IFX0175
519808,Completed,MAC0138
519848,Completed,MAC0138
519853,Completed,MAC0138
519876,Completed,MAC0138
519866,Completed,MAC0138
519927,Completed,MAC0138
519981,Completed,ICA0095
519991,Completed,WDT0231
520039,Completed,MAC0138
520054,Completed,OWC0235-2
520102,Completed,NTE0097
520156,Completed,MAC0138
520205,Completed,ICA0107
520381,Completed,SAM0069
520434,Completed,APP2102-A
520518,Completed,APP2493
520565,Completed,IOT0018
520565,Completed,KAN0046
520565,Completed,SAT0074
520575,Completed,BEA0074
520577,Completed,LAC0188
520650,Completed,PAC0549
520727,Completed,HOC0006
520940,Completed,ADN0043
520959,Completed,NEA0014
521015,Completed,OWC0007
521015,Completed,IFX0175
521090,Completed,APP1101
521206,Completed,OWC0255
521616,Completed,APP1964
521630,Completed,CRU0054
521807,Completed,BEL0264
521908,Completed,OWC0037-2
522027,Completed,MAT0004
522115,Completed,WDT0366
522133,Completed,AP20455
522156,Completed,AP20455
522156,Completed,TRA0032
522156,Completed,APP1208
522156,Completed,APP1210
522180,Completed,SAT0079
522263,Completed,OWC0054-2
522307,Completed,PAC0647
522330,Completed,OWC0054-2
522384,Completed,APP1964
522395,Completed,SAN0156
522526,Completed,SEV0035
522526,Completed,SAM0068
522526,Completed,OWC0040-2
522531,Completed,MOS0234
522546,Completed,BNQ0032
522960,Completed,LIF0090
522972,Completed,CRU0016-2
523290,Completed,STM0097
523586,Completed,HOC0016
523628,Completed,BEL0170
523793,Completed,FIB0001
523913,Completed,TOS0012
524045,Completed,BEL0170
523977,Completed,SAT0022-A
524330,Completed,MOS0235
524776,Completed,APP1916
523907,Completed,APP1961
525367,Completed,IFX0175
525480,Completed,GRT0442
525568,Completed,PIE0003
525568,Completed,APP0492
525581,Completed,BEL0170
525645,Completed,GRT0418
525802,Completed,CRU0054
525802,Completed,OWC0262
525802,Completed,SEA0038
525837,Completed,TPL0030
525850,Completed,BOS0055
526005,Completed,OTT0162
526034,Completed,CRU0056
526043,Completed,APP0894
526034,Completed,CRU0055
525632,Completed,MAC0138
525632,Completed,LAC0206
526112,Completed,NTE0057
526116,Completed,DLL0024
526194,Completed,BEL0368
526221,Completed,SPE0184
526363,Completed,CRU0015-2
526448,Completed,CRU0055
526448,Completed,TOS0012
526448,Completed,OWC0036-2
526455,Completed,MAC0138
526533,Completed,OWC0035-2
526672,Completed,APP2066
526956,Completed,APP0921
526996,Completed,APP0921
527013,Completed,APP2513
527022,Completed,APP0921
307253,Completed,PAC0483
307253,Completed,APP0017
307300,Completed,FCM0004
307365,Completed,PAC0589
307537,Completed,APP1101
307537,Completed,APP0692
307581,Completed,LOG0218
307706,Completed,FCM0004
307706,Completed,FCM0012
307706,Completed,NTE0011
307715,Completed,KIN0117
307812,Completed,LGE0038-A
307886,Completed,APP1148
307888,Completed,LIF0091
308089,Completed,IFX0057
308091,Completed,KIN0125
308089,Completed,LIF0073-A
308163,Completed,PEB0001-A
308237,Completed,LOG0078
308483,Completed,BEL0192
308483,Completed,PHI0066
308526,Completed,BEL0192
308526,Completed,KEN0160
308483,Completed,DLK0068-A
308641,Completed,BEL0192
308676,Completed,APP0017
308526,Completed,STA0020
308526,Completed,PIE0025
308724,Completed,CEL0022
308724,Completed,BEL0192
308732,Completed,TRK0003
308526,Completed,PAC1393
308861,Completed,BEL0192
308861,Completed,ZAG0016
308879,Completed,GRT0419
308879,Completed,APP1042
308879,Completed,HTE0005
308912,Completed,OWC0068
308990,Completed,BEL0192
309052,Completed,PAC0954
309090,Completed,APP0692
309195,Completed,MUV0178
309221,Completed,APP1540
309249,Completed,SAT0013
309288,Completed,APP1717
309368,Completed,KAN0021
309464,Completed,PAC1363
309556,Completed,LGE0030-A
309632,Completed,LOG0169
309644,Completed,QDO0006
309685,Completed,WAC0166
309689,Completed,LGE0047
309726,Completed,APP0692
309765,Completed,OWC0210
309784,Completed,MOS0179
309784,Completed,MBI0004
309824,Completed,IFX0016
309825,Completed,BEL0178
309825,Completed,STA0035
310196,Completed,LEX0026
310230,Completed,BEL0192
310230,Completed,LOG0221
310253,Completed,KIN0072
310636,Completed,BEL0192
310699,Completed,QNA0148
310709,Completed,SPH0007
310699,Completed,GRT0420
310764,Completed,IFX0014
310847,Completed,MAK0001
310901,Completed,APP0693
310986,Completed,LEX0026
310961,Completed,APP1913-A
311180,Completed,WAC0165
311194,Completed,GRT0405
311402,Completed,SAN0132
311419,Completed,CRU0015-2
311419,Completed,CRU0045
311471,Completed,PAC1526
311533,Completed,APP1627
311566,Completed,PIE0025
311566,Completed,NTE0004
311642,Completed,LGE0024-A
311652,Completed,ICA0047
311668,Completed,LGE0038
311642,Completed,LOG0211
311642,Completed,APP1208
310831,Completed,NTE0109
311754,Completed,IFX0014
311754,Completed,OTT0134
311803,Completed,WDT0243
311803,Completed,PAC1421
311416,Completed,OWC0049-A
311869,Completed,APP0692
310831,Completed,KIN0156
310831,Completed,NTE0007
312017,Completed,OWC0181-4
312031,Completed,SAT0034
307537,Completed,BEL0254
312104,Completed,SAM0109
312104,Completed,WDT0177
312160,Completed,OWC0073
312277,Completed,SAN0093
312287,Completed,SAN0166
312359,Completed,BEL0213
312359,Completed,APP1914
312359,Completed,STA0054
312414,Completed,CRU0044-A
312425,Completed,PAC1038
312474,Completed,APP0478
312512,Completed,FCM0013-2
312601,Completed,APP1934
312627,Completed,CRU0043-4
312617,Completed,WAC0214
312663,Completed,THU0019
312745,Completed,LGE0041
312847,Completed,APP1189
312975,Completed,TUC0247
313015,Completed,ELG0028-A
313065,Completed,KEN0103
313127,Completed,LEX0021
313142,Completed,PAC1554
313255,Completed,PAR0041
313284,Completed,APP1184
313334,Completed,NTE0022-A
313442,Completed,KUA0015
313449,Completed,JAW0042
313538,Completed,WDT0135
313613,Completed,SAM0063
313620,Completed,WAC0165
313613,Completed,OWC0007
313645,Completed,CRU0026
313648,Completed,GRT0304
313645,Completed,OWC0001
313645,Completed,SAM0067
313665,Completed,APP1263
313669,Completed,WDT0351
313703,Completed,WDT0169
313725,Completed,APP1208
313728,Completed,IFX0050
313728,Completed,APP0696
313760,Completed,JAW0042
313775,Completed,WAC0170-A
313796,Completed,NEA0003
313806,Completed,PAC0441
313806,Completed,APP1208
313806,Completed,APP0405
313806,Completed,DLL0029
313838,Completed,BNQ0025
313838,Completed,BNQ0047
313806,Completed,STA0010
314041,Completed,PIE0003
314041,Completed,PIE0001
314041,Completed,KIN0066
314064,Completed,MOS0119
314066,Completed,KAN0049
314167,Completed,APP0903
314187,Completed,IFX0010
314211,Completed,APP1679
314211,Completed,JBL0113
314211,Completed,OTT0156
314233,Completed,KEN0237
314250,Completed,PAC1472
314316,Completed,SAT0030
314316,Completed,LAC0180
314316,Completed,LGE0042
314316,Completed,STA0015
314383,Completed,FCM0005
314395,Completed,SAN0128
314463,Completed,PAC0616
314543,Completed,KIN0150
314548,Completed,CRU0026-2
314639,Completed,CRU0045
314653,Completed,WDT0311
314837,Completed,BEL0259
314855,Completed,OWC0053
314855,Completed,APP0478
314882,Completed,CRU0015-2
314894,Completed,OWC0001
314986,Completed,FCM0004
314994,Completed,BOO0062
315015,Completed,CRU0043-2
315053,Completed,APP1076
315113,Completed,GRT0368
315135,Completed,OWC0037
315181,Completed,OWC0035-2
315213,Completed,FCM0003-2
315275,Completed,FCM0004-2
315301,Completed,WOE0007
315301,Completed,KIN0144
315052,Completed,PAC1391
315474,Completed,LEX0020
315547,Completed,JAW0042
315748,Completed,APP0393
315759,Completed,SPE0160
315759,Completed,CRU0015-2
315759,Completed,MOS0197
315840,Completed,WAC0165
313764,Completed,KUA0003
316052,Completed,LAC0176
316054,Completed,OWC0159
316243,Completed,WAC0215
316261,Completed,SEV0026
316324,Completed,LIF0070
316330,Completed,ELG0033
